place_id,name,link,main_category,categories,rating,reviews,address,coordinatex,coordinatey
ChIJT0moIpfyGGARtRk6S9YxBrk,sarusakabana mesa Zhong Ye Dian ,https://www.google.com/maps/place/%E3%82%B5%E3%83%AB%E3%82%B5%E3%82%AB%E3%83%90%E3%83%8A+%E3%83%A1%E3%82%B5+%E4%B8%AD%E9%87%8E%E5%BA%97/data=!4m7!3m6!1s0x6018f29722a8494f:0xb90631d64b3a19b5!8m2!3d35.708632!4d139.666887!16s%2Fg%2F11b7hhm7wk!19sChIJT0moIpfyGGARtRk6S9YxBrk?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,"mekishikoLiao Li Dian , Ju Jiu Wu , teikuauto, mekishikantorutaLiao Li Dian , modanJu Jiu Wu resutoran, resutoran",4,149,@164-0001 Dong Jing Du Zhong Ye Qu Zhong Ye 5Ding Mu 47Fan 3Hao  okadabiru sarusakabana mesa Zhong Ye Dian ,35.708632,139.666887
ChIJfWcZkGrzGGARogSRiov876M,tepitoTepito,https://www.google.com/maps/place/%E3%83%86%E3%83%94%E3%83%BC%E3%83%88Tepito/data=!4m7!3m6!1s0x6018f36a9019677d:0xa3effc8b8a9104a2!8m2!3d35.664074!4d139.670021!16s%2Fg%2F11c46hjcjh!19sChIJfWcZkGrzGGARogSRiov876M?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,"mekishikoLiao Li Dian , resutoran",4.5,148,@155-0031 Dong Jing Du Shi Tian Gu Qu Bei Ze 3Ding Mu 19-9 tepitoTepito,35.664074,139.670021
ChIJ6eaeAxONGGARgptO3QDkcUw,Ocho Taqueria Mexican ochiyo takeria mekishikan,https://www.google.com/maps/place/Ocho+Taqueria+Mexican+%E3%82%AA%E3%83%BC%E3%83%81%E3%83%A7+%E3%82%BF%E3%82%B1%E3%83%AA%E3%82%A2+%E3%83%A1%E3%82%AD%E3%82%B7%E3%82%AB%E3%83%B3/data=!4m7!3m6!1s0x60188d13039ee6e9:0x4c71e400dd4e9b82!8m2!3d35.6744445!4d139.7134171!16s%2Fg%2F11fhw1pt3q!19sChIJ6eaeAxONGGARgptO3QDkcUw?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,mekishikoLiao Li Dian ,4.5,144,@150-0001 Dong Jing Du Shibui Gu Qu Shen Gong Qian 2Ding Mu 3-30 B1F Di 2Zhu Shang biru Ocho Taqueria Mexican ochiyo takeria mekishikan,35.6744445,139.7134171
ChIJPyy8gsj1GGARYlWSXJsQmsM,kakutasu burito,https://www.google.com/maps/place/%E3%82%AB%E3%82%AF%E3%82%BF%E3%82%B9+%E3%83%96%E3%83%AA%E3%83%88%E3%83%BC/data=!4m7!3m6!1s0x6018f5c882bc2c3f:0xc39a109b5c925562!8m2!3d35.584643!4d139.626933!16s%2Fg%2F1vd71c5v!19sChIJPyy8gsj1GGARYlWSXJsQmsM?authuser=0&hl=ja&rclk=1,burito resutoran,"burito resutoran, amerikaLiao Li Dian , Shu Dian , karihuoruniaLiao Li Dian (amerika), mekishikoLiao Li Dian , Gu Ben Wu ",4.4,144,@213-0022 Shen Nai Chuan Xian Chuan Qi Shi Gao Jin Qu Qian Nian 1045 kakutasu burito,35.584643,139.626933
ChIJVTLFjadlGWARUKTAFi3E4iw,Taqueria 3hermanos YAMANAKAKO takosutoresuerumanosu,https://www.google.com/maps/place/Taqueria+3hermanos+YAMANAKAKO+%E3%82%BF%E3%82%B3%E3%82%B9%E3%83%BB%E3%83%88%E3%83%AC%E3%82%B9%E3%83%BB%E3%82%A8%E3%83%AB%E3%83%9E%E3%83%8E%E3%82%B9/data=!4m7!3m6!1s0x601965a78dc53255:0x2ce2c42d16c0a450!8m2!3d35.4083111!4d138.8784025!16s%2Fg%2F11t3hm1rlj!19sChIJVTLFjadlGWARUKTAFi3E4iw?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,"mekishikoLiao Li Dian , mekishikoZa Huo Dian , takosu resutoran",4.7,144,@401-0502 Shan Li Xian Nan Du Liu Jun Shan Zhong Hu Cun Ping Ye 506 Taqueria 3hermanos YAMANAKAKO takosutoresuerumanosu,35.4083111,138.8784025
ChIJnS_EuDTzGGARJKwq3Q4c-wk,pikodegayo Pico de Gallo,https://www.google.com/maps/place/%E3%83%94%E3%82%B3%E3%83%87%E3%82%AC%E3%83%A8+Pico+de+Gallo/data=!4m7!3m6!1s0x6018f334b8c42f9d:0x9fb1c0edd2aac24!8m2!3d35.6679158!4d139.7055272!16s%2Fg%2F11mhzh9w72!19sChIJnS_EuDTzGGARJKwq3Q4c-wk?authuser=0&hl=ja&rclk=1,burito resutoran,burito resutoran,4.7,123,@150-0001 Dong Jing Du Shibui Gu Qu Shen Gong Qian 6Ding Mu 4-2 Shen Gong Qian Fbiru 1Jie  pikodegayo Pico de Gallo,35.6679158,139.7055272
ChIJaQtOMpuHGGARhIDztogj5gw,TAQUITO JAPAN,https://www.google.com/maps/place/TAQUITO+JAPAN/data=!4m7!3m6!1s0x6018879b324e0b69:0xce62388b6f38084!8m2!3d35.7213704!4d139.9110823!16s%2Fg%2F11mn7vtsky!19sChIJaQtOMpuHGGARhIDztogj5gw?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,"mekishikoLiao Li Dian , ratenXi Duo Guo Ji Liao Li Dian ",4.8,122,@272-0035 Qian Xie Xian Shi Chuan Shi Xin Tian 3Ding Mu 17-9 TAQUITO JAPAN,35.7213704,139.9110823
ChIJy1QAYJSLGGARMgzMbUShaBU,PARA TACO paratako,https://www.google.com/maps/place/PARA+TACO+%E3%83%91%E3%83%A9%E3%82%BF%E3%82%B3/data=!4m7!3m6!1s0x60188b94600054cb:0x1568a1446dcc0c32!8m2!3d35.6500977!4d139.7044823!16s%2Fg%2F11g0h8dgdg!19sChIJy1QAYJSLGGARMgzMbUShaBU?authuser=0&hl=ja&rclk=1,takosu resutoran,"takosu resutoran, bezitarianLiao Li Dian ",4.1,119,@150-0034 Dong Jing Du Shibui Gu Qu Dai Guan Shan Ting 13-6 PARA TACO paratako,35.6500977,139.7044823
ChIJwanhilD1GGARpItjy_9Vhq0,Teng Hua Shi Tang ,https://www.google.com/maps/place/%E8%97%A4%E8%8A%B1%E9%A3%9F%E5%A0%82/data=!4m7!3m6!1s0x6018f5508ae1a9c1:0xad8655ffcb638ba4!8m2!3d35.6389027!4d139.6727638!16s%2Fg%2F11rxj5jtb8!19sChIJwanhilD1GGARpItjy_9Vhq0?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,mekishikoLiao Li Dian ,4.6,117,@154-0024 Dong Jing Du Shi Tian Gu Qu San Xuan Cha Wu 1Ding Mu 13-1 Teng Hua Shi Tang ,35.6389027,139.6727638
ChIJiTvf8mj1GGARVTdUrcWJlR8,TACOS mi Casa takosu mikasa San Xuan Cha Wu Dian ,https://www.google.com/maps/place/TACOS+mi+Casa+%E3%82%BF%E3%82%B3%E3%82%B9+%E3%83%9F%E3%82%AB%E3%83%BC%E3%82%B5+%E4%B8%89%E8%BB%92%E8%8C%B6%E5%B1%8B%E5%BA%97/data=!4m7!3m6!1s0x6018f568f2df3b89:0x1f9589c5ad543755!8m2!3d35.6471317!4d139.6725165!16s%2Fg%2F11ght8qz19!19sChIJiTvf8mj1GGARVTdUrcWJlR8?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,mekishikoLiao Li Dian ,4.6,107,@154-0004 Dong Jing Du Shi Tian Gu Qu Tai Zi Tang 2Ding Mu 8-12 TACOS mi Casa takosu mikasa San Xuan Cha Wu Dian ,35.6471317,139.6725165
ChIJkfAsHX7zGGAR3jWuen4uJQQ,Mil Tacos,https://www.google.com/maps/place/Mil+Tacos/data=!4m7!3m6!1s0x6018f37e1d2cf091:0x4252e7e7aae35de!8m2!3d35.6769381!4d139.6676464!16s%2Fg%2F11s4wbzpzb!19sChIJkfAsHX7zGGAR3jWuen4uJQQ?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,mekishikoLiao Li Dian ,4.6,100,@151-0073 Dong Jing Du Shibui Gu Qu Sey Zhong 3Ding Mu 17-4 Mil Tacos,35.6769381,139.6676464
ChIJZZDysnZAGGARP9bXmUaNb3g,maikusuHeng Xu He Dian ,https://www.google.com/maps/place/%E3%83%9E%E3%82%A4%E3%82%AF%E3%82%B9%E6%A8%AA%E9%A0%88%E8%B3%80%E5%BA%97/data=!4m7!3m6!1s0x60184076b2f29065:0x786f8d4699d7d63f!8m2!3d35.2820692!4d139.6648511!16s%2Fg%2F1tgk0lmf!19sChIJZZDysnZAGGARP9bXmUaNb3g?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,mekishikoLiao Li Dian ,3.9,95,@238-0041 Shen Nai Chuan Xian Heng Xu He Shi Ben Ting 2Ding Mu 5-2 maikusuHeng Xu He Dian ,35.2820692,139.6648511
ChIJ0y3_b4eLGGAR6q6oerLsBDo,OXOMOCO (oshiyomoko),https://www.google.com/maps/place/OXOMOCO+%28%E3%82%AA%E3%82%B7%E3%83%A7%E3%83%A2%E3%82%B3%29/data=!4m7!3m6!1s0x60188b876fff2dd3:0x3a04ecb27aa8aeea!8m2!3d35.6507676!4d139.7217754!16s%2Fg%2F11jhsydvhj!19sChIJ0y3_b4eLGGAR6q6oerLsBDo?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,mekishikoLiao Li Dian ,4.5,91,@150-0012 Dong Jing Du Shibui Gu Qu Guang Wei 5Ding Mu 4-16 THE RESTAURANT 1F EAT PLAY WORKS OXOMOCO (oshiyomoko),35.6507676,139.7217754
ChIJGam3Bl2LGGARZ_Eq6VFr9wU,KIYAS,https://www.google.com/maps/place/KIYAS/data=!4m7!3m6!1s0x60188b5d06b7a919:0x5f76b51e92af167!8m2!3d35.6458626!4d139.7171075!16s%2Fg%2F11f7r6y5kr!19sChIJGam3Bl2LGGARZ_Eq6VFr9wU?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,mekishikoLiao Li Dian ,4.7,86,@150-0013 Dong Jing Du Shibui Gu Qu Hui Bi Shou 2Ding Mu 9-2 KIYAS,35.6458626,139.7171075
ChIJx72IdqaLGGARe9KwiiDuQdQ,torikeratopusu Ma Bu Dian ,https://www.google.com/maps/place/%E3%83%88%E3%83%AA%E3%82%B1%E3%83%A9%E3%83%88%E3%83%97%E3%82%B9+%E9%BA%BB%E5%B8%83%E5%BA%97/data=!4m7!3m6!1s0x60188ba67688bdc7:0xd441ee208ab0d27b!8m2!3d35.6482112!4d139.7369655!16s%2Fg%2F11f55pn45b!19sChIJx72IdqaLGGARe9KwiiDuQdQ?authuser=0&hl=ja&rclk=1,tetsukusumetsukusuLiao Li Dian (amerika),tetsukusumetsukusuLiao Li Dian (amerika),4.1,86,@106-0047 Dong Jing Du Gang Qu Nan Ma Bu 2Ding Mu 7-31 torikeratopusu Ma Bu Dian ,35.6482112,139.7369655
ChIJY8mKAeiLGGAR2tth7KRqlvE,TACO RiCO Azabu-juban takoritsukoMa Bu Shi Fan Dian ,https://www.google.com/maps/place/TACO+RiCO+Azabu-juban+%E3%82%BF%E3%82%B3%E3%83%AA%E3%83%83%E3%82%B3%E9%BA%BB%E5%B8%83%E5%8D%81%E7%95%AA%E5%BA%97/data=!4m7!3m6!1s0x60188be8018ac963:0xf1966aa4ec61dbda!8m2!3d35.656642!4d139.733569!16s%2Fg%2F11qbbqkfnt!19sChIJY8mKAeiLGGAR2tth7KRqlvE?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,mekishikoLiao Li Dian ,4.2,76,@106-0045 Dong Jing Du Gang Qu Ma Bu Shi Fan 1Ding Mu 5-20 Heng Shan biru 1F TACO RiCO Azabu-juban takoritsukoMa Bu Shi Fan Dian ,35.656642,139.733569
ChIJpxLo5cb9GGARqrFzOFF9b_Q,TACOS GRACIOSO,https://www.google.com/maps/place/TACOS+GRACIOSO/data=!4m7!3m6!1s0x6018fdc6e5e812a7:0xf46f7d513873b1aa!8m2!3d35.5781674!4d139.3750442!16s%2Fg%2F11rz3nrh00!19sChIJpxLo5cb9GGARqrFzOFF9b_Q?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,"mekishikoLiao Li Dian , Qing Shi Dian ",4.8,76,@252-0231 Shen Nai Chuan Xian Xiang Mo Yuan Shi Zhong Yang Qu Xiang Mo Yuan 4Ding Mu 6-10 1Jie  TACOS GRACIOSO,35.5781674,139.3750442
ChIJ-XkT-9CNGGARZEll0RjhAgQ,kuronitsukutakosu,https://www.google.com/maps/place/%E3%82%AF%E3%83%AD%E3%83%8B%E3%83%83%E3%82%AF%E3%82%BF%E3%82%B3%E3%82%B9/data=!4m7!3m6!1s0x60188dd0fb1379f9:0x402e118d1654964!8m2!3d35.6874568!4d139.6995889!16s%2Fg%2F11h0367f5r!19sChIJ-XkT-9CNGGARZEll0RjhAgQ?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,mekishikoLiao Li Dian ,2.8,75,"@151-0053 Dong Jing Du Shibui Gu Qu Dai ""Mu 2Ding Mu 7-2 kuronitsukutakosu",35.6874568,139.6995889
ChIJF4F0IYv1GGARVAnl7d0kL0c,TACOS Shop IKEJIRI,https://www.google.com/maps/place/TACOS+Shop+IKEJIRI/data=!4m7!3m6!1s0x6018f58b21748117:0x472f24ddede50954!8m2!3d35.6497135!4d139.6831921!16s%2Fg%2F11lkhcw9sw!19sChIJF4F0IYv1GGARVAnl7d0kL0c?authuser=0&hl=ja&rclk=1,takosu resutoran,takosu resutoran,4,72,@154-0001 Dong Jing Du Shi Tian Gu Qu Chi Kao 2Ding Mu 31-17 TACOS Shop IKEJIRI,35.6497135,139.6831921
ChIJO8X7eceJGGARGSURRmKlDq8,Kitade Tacos COMMISSARY,https://www.google.com/maps/place/Kitade+Tacos+COMMISSARY/data=!4m7!3m6!1s0x601889c779fbc53b:0xaf0ea56246112519!8m2!3d35.6890585!4d139.7774361!16s%2Fg%2F11kzggvmmh!19sChIJO8X7eceJGGARGSURRmKlDq8?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,mekishikoLiao Li Dian ,4.3,71,"Kitade Tacos COMMISSARY, 3Ding Mu -11-5 Ri Ben Qiao Ben Ting  Zhong Yang Qu  Dong Jing Du  103-0023",35.6890585,139.7774361
ChIJd0GDVduMGGARhrgOCrDB_cc,Rainbow Burritos Doumo,https://www.google.com/maps/place/Rainbow+Burritos+Doumo/data=!4m7!3m6!1s0x60188cdb55834177:0xc7fdc1b00a0eb886!8m2!3d35.6898125!4d139.7064103!16s%2Fg%2F11bw1z_sp0!19sChIJd0GDVduMGGARhrgOCrDB_cc?authuser=0&hl=ja&rclk=1,burito resutoran,burito resutoran,4.1,69,@160-0022 Dong Jing Du Xin Su Qu Xin Su 3Ding Mu 1-32 Xin Su biru 303 Rainbow Burritos Doumo,35.6898125,139.7064103
ChIJnVQbC7CLGGAR0gXUhTm7Nrw,takoritsukoDong Jing mitsudotaunDian ,https://www.google.com/maps/place/%E3%82%BF%E3%82%B3%E3%83%AA%E3%83%83%E3%82%B3%E6%9D%B1%E4%BA%AC%E3%83%9F%E3%83%83%E3%83%89%E3%82%BF%E3%82%A6%E3%83%B3%E5%BA%97/data=!4m7!3m6!1s0x60188bb00b1b549d:0xbc36bb3985d405d2!8m2!3d35.6656469!4d139.7306928!16s%2Fg%2F11pq2bbh_9!19sChIJnVQbC7CLGGAR0gXUhTm7Nrw?authuser=0&hl=ja&rclk=1,takosu resutoran,takosu resutoran,3.9,65,@107-0052 Dong Jing Du Gang Qu Chi Ban 9Ding Mu 7-3 Dong Jing mitsudotaun gareria B1F takoritsukoDong Jing mitsudotaunDian ,35.6656469,139.7306928
ChIJ08wLR0iLGGAROQ1Jg_dZVE8,Mexican Cafe ChaChaCha (chiyachiyachiya),https://www.google.com/maps/place/Mexican+Cafe+ChaChaCha+%28%E3%83%81%E3%83%A3%E3%83%81%E3%83%A3%E3%83%81%E3%83%A3%29/data=!4m7!3m6!1s0x60188b48470bccd3:0x4f5459f783490d39!8m2!3d35.6531905!4d139.7287388!16s%2Fg%2F11m9mf2jk5!19sChIJ08wLR0iLGGAROQ1Jg_dZVE8?authuser=0&hl=ja&rclk=1,takosu resutoran,"takosu resutoran, ba, suitsuDian , mekishikoLiao Li Dian , mekishikantorutaLiao Li Dian ",4.6,65,@106-0046 Dong Jing Du Gang Qu Yuan Ma Bu 2Ding Mu 8-1 Mexican Cafe ChaChaCha (chiyachiyachiya),35.6531905,139.7287388
ChIJk7OLUy_iGGAR-TiimMjEqAA,mehikari,https://www.google.com/maps/place/%E3%83%A1%E3%83%92%E3%82%AB%E3%83%AA/data=!4m7!3m6!1s0x6018e22f538bb393:0xa8c4c898a238f9!8m2!3d35.6797695!4d139.3953047!16s%2Fg%2F11bbxmlzb0!19sChIJk7OLUy_iGGAR-TiimMjEqAA?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,mekishikoLiao Li Dian ,4.2,57,@191-0011 Dong Jing Du Ri Ye Shi Ri Ye Ben Ting 4Ding Mu 7-18 mehikari,35.6797695,139.3953047
ChIJBZCGbk-PGGARm7QeB-levxc,LOVE TACOS SHACK by Victor Burgos,https://www.google.com/maps/place/LOVE+TACOS+SHACK+by+Victor+Burgos/data=!4m7!3m6!1s0x60188f4f6e869005:0x17bf5ee9071eb49b!8m2!3d35.7264901!4d139.8142071!16s%2Fg%2F11qr57ymht!19sChIJBZCGbk-PGGARm7QeB-levxc?authuser=0&hl=ja&rclk=1,ba&guriru,ba&guriru,3.9,56,"LOVE TACOS SHACK by Victor Burgos, Ming Zhi Tong ri, 3Ding Mu -11-9 Dong Xiang Dao  Mo Tian Qu  Dong Jing Du  131-0032",35.7264901,139.8142071
ChIJwfg2dUjuGGARlajY3bv4ya4,TACOS Shop Kichijoji,https://www.google.com/maps/place/TACOS+Shop+Kichijoji/data=!4m7!3m6!1s0x6018ee487536f8c1:0xaec9f8bbddd8a895!8m2!3d35.703571!4d139.5788416!16s%2Fg%2F11gds3tl2g!19sChIJwfg2dUjuGGARlajY3bv4ya4?authuser=0&hl=ja&rclk=1,takosu resutoran,"takosu resutoran, mekishikoLiao Li Dian ",4.4,54,@180-0004 Dong Jing Du Wu Zang Ye Shi Ji Xiang Si Ben Ting 1Ding Mu 1 TACOS Shop Kichijoji,35.703571,139.5788416
ChIJ_02f_UCNGGARUiUTanuG770,tacos trap' (takosutoratsupu) Xin Su Yu Yuan Dian ,https://www.google.com/maps/place/tacos+trap%27+%28%E3%82%BF%E3%82%B3%E3%82%B9%E3%83%BB%E3%83%88%E3%83%A9%E3%83%83%E3%83%97%29+%E6%96%B0%E5%AE%BF%E5%BE%A1%E8%8B%91%E5%BA%97/data=!4m7!3m6!1s0x60188d40fd9f4dff:0xbdef867b6a132552!8m2!3d35.6891503!4d139.7121799!16s%2Fg%2F11kbhqznv0!19sChIJ_02f_UCNGGARUiUTanuG770?authuser=0&hl=ja&rclk=1,resutoran,resutoran,4.6,54,@160-0022 Dong Jing Du Xin Su 1Ding Mu 20-6 Shi Yuan Gong Tong biru 1F tacos trap' (takosutoratsupu) Xin Su Yu Yuan Dian ,35.6891503,139.7121799
ChIJMWDlb8KLGGARsecNIuqzXo0,TACO RiCO Atago takoritsuko Ai Dang gurinhiruzuDian ,https://www.google.com/maps/place/TACO+RiCO+Atago+%E3%82%BF%E3%82%B3%E3%83%AA%E3%83%83%E3%82%B3+%E6%84%9B%E5%AE%95%E3%82%B0%E3%83%AA%E3%83%BC%E3%83%B3%E3%83%92%E3%83%AB%E3%82%BA%E5%BA%97/data=!4m7!3m6!1s0x60188bc26fe56031:0x8d5eb3ea220de7b1!8m2!3d35.6619838!4d139.7490808!16s%2Fg%2F11gtz9zjs3!19sChIJMWDlb8KLGGARsecNIuqzXo0?authuser=0&hl=ja&rclk=1,takosu resutoran,"takosu resutoran, burito resutoran, mekishikoLiao Li Dian , resutoran, sarada shiyotsupu",4.1,53,@105-0002 Dong Jing Du Gang Qu Ai Dang 2Ding Mu 5-1 gurinhiruzuMORItawa 1F TACO RiCO Atago takoritsuko Ai Dang gurinhiruzuDian ,35.6619838,139.7490808
ChIJ2-E-NYuLGGARktU4m1Av4cI,Mole TAQUERIA Y BAR,https://www.google.com/maps/place/Mol%C3%A9+TAQUERIA+Y+BAR/data=!4m7!3m6!1s0x60188b8b353ee1db:0xc2e12f509b38d592!8m2!3d35.6827101!4d139.7642504!16s%2Fg%2F11kj7gwgp6!19sChIJ2-E-NYuLGGARktU4m1Av4cI?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,"mekishikoLiao Li Dian , ba, resutoran, takosu resutoran, tetsukusumetsukusuLiao Li Dian (amerika)",4.1,52,@100-6590 Dong Jing Du Qian Dai Tian Qu Wan noNei 1Ding Mu 5-1 Wan noNei hausu Xin Wan noNei biru 7F Mole TAQUERIA Y BAR,35.6827101,139.7642504
ChIJWxvImciNGGARqvaKSsjK2k8,TAKOBAR,https://www.google.com/maps/place/TAKOBAR/data=!4m7!3m6!1s0x60188dc899c81b5b:0x4fdacac84a8af6aa!8m2!3d35.6620475!4d139.6989913!16s%2Fg%2F11j7j1vpww!19sChIJWxvImciNGGARqvaKSsjK2k8?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,mekishikoLiao Li Dian ,4.3,52,@150-0042 Dong Jing Du Shibui Gu Qu Yu Tian Chuan Ting 15 15-1parco10F TAKOBAR,35.6620475,139.6989913
ChIJdRlTV6VPGGARVTd7-ZN27-w,PARAMEXICO (paramehiko),https://www.google.com/maps/place/PARAMEXICO+%28%E3%83%91%E3%83%A9%E3%83%A1%E3%83%92%E3%82%B3%29/data=!4m7!3m6!1s0x60184fa557531975:0xecef7693f97b3755!8m2!3d35.3201461!4d139.4710167!16s%2Fg%2F11t5tdp_dg!19sChIJdRlTV6VPGGARVTd7-ZN27-w?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,mekishikoLiao Li Dian ,4.4,45,@251-0037 Shen Nai Chuan Xian Teng Ze Shi Hu Zhao Hai An 2Ding Mu 3-9 Guan Gen biru PARAMEXICO (paramehiko),35.3201461,139.4710167
ChIJ7wOuPHuLGGARjq2MrwaMtPw,TACOS BAR,https://www.google.com/maps/place/TACOS+BAR/data=!4m7!3m6!1s0x60188b7b3cae03ef:0xfcb48c06af8cad8e!8m2!3d35.6504357!4d139.7072046!16s%2Fg%2F11s8jszb_f!19sChIJ7wOuPHuLGGARjq2MrwaMtPw?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,mekishikoLiao Li Dian ,4.8,43,@150-0013 Dong Jing Du Shibui Gu Qu Hui Bi Shou Xi 2Ding Mu 7-1 1F TACOS BAR,35.6504357,139.7072046
ChIJr6M_-H3hGGARRwbpRdTshPU,Taco Wasa Tokyo Tacos,https://www.google.com/maps/place/Taco+Wasa+Tokyo+Tacos/data=!4m7!3m6!1s0x6018e17df83fa3af:0xf584ecd445e90647!8m2!3d35.6993287!4d139.4163029!16s%2Fg%2F11rkj0vpzg!19sChIJr6M_-H3hGGARRwbpRdTshPU?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,"mekishikoLiao Li Dian , ba&guriru, takosu resutoran",4.3,41,@190-0012 Dong Jing Du Li Chuan Shi Shu Ting 2Ding Mu 16-1 GALERA TACHIKAWA Taco Wasa Tokyo Tacos,35.6993287,139.4163029
ChIJi0RD3AQfGWAR07oBr1HXCMg,TACOSUAVE,https://www.google.com/maps/place/TACOSUAVE/data=!4m7!3m6!1s0x60191f04dc43448b:0xc808d751af01bad3!8m2!3d35.6612403!4d139.333544!16s%2Fg%2F11pcwth87k!19sChIJi0RD3AQfGWAR07oBr1HXCMg?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,"mekishikoLiao Li Dian , takosu resutoran",4.7,41,@192-0066 Dong Jing Du Ba Wang Zi Shi Ben Ting 12-14 TACOSUAVE,35.6612403,139.333544
ChIJ12vWyvlBGGARGche19HH8k4,TACOS TACOS (takosu takosu),https://www.google.com/maps/place/TACOS+TACOS+%28%E3%82%BF%E3%82%B3%E3%82%B9+%E3%82%BF%E3%82%B3%E3%82%B9%29/data=!4m7!3m6!1s0x601841f9cad66bd7:0x4ef2c7d1d75ec819!8m2!3d35.2797901!4d139.6618442!16s%2Fg%2F11s434lm_z!19sChIJ12vWyvlBGGARGche19HH8k4?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,mekishikoLiao Li Dian ,3.7,40,@238-0042 Shen Nai Chuan Xian Heng Xu He Shi Xi Ru Ting 2Ding Mu 33 TACOS TACOS (takosu takosu),35.2797901,139.6618442
ChIJLWsR_JX_GGARXQ4-ymxMvTU,Taco Bell,https://www.google.com/maps/place/Taco+Bell/data=!4m7!3m6!1s0x6018ff95fc116b2d:0x35bd4c6cca3e0e5d!8m2!3d35.5217573!4d139.4185464!16s%2Fg%2F11gmj81524!19sChIJLWsR_JX_GGARXQ4-ymxMvTU?authuser=0&hl=ja&rclk=1,tetsukusumetsukusuLiao Li Dian (amerika),tetsukusumetsukusuLiao Li Dian (amerika),3.8,31,"Taco Bell, Shang He Jian  Nan Qu  Xiang Mo Yuan Shi  Shen Nai Chuan Xian  252-0302",35.5217573,139.4185464
ChIJmfuVJiuLGGAR1g4nyKpZRTc,440 Broadway Taco Truck,https://www.google.com/maps/place/440+Broadway+Taco+Truck/data=!4m7!3m6!1s0x60188b2b2695fb99:0x374559aac8270ed6!8m2!3d35.6512988!4d139.7240127!16s%2Fg%2F11g0tsnzsz!19sChIJmfuVJiuLGGAR1g4nyKpZRTc?authuser=0&hl=ja&rclk=1,huasuto hudoDian ,huasuto hudoDian ,4.9,29,"440 Broadway Taco Truck, nashiyonaruMa Bu supamaketsuto 3Jie  4Ding Mu -5-2 Nan Ma Bu  Gang Qu  Dong Jing Du  106-0047",35.6512988,139.7240127
ChIJB-Gajo2NGGARUI7vnzeYCgA,"kitade tacos Dai ""Mu Dian ",https://www.google.com/maps/place/kitade+tacos+%E4%BB%A3%E3%80%85%E6%9C%A8%E5%BA%97/data=!4m7!3m6!1s0x60188d8d8e9ae107:0xa98379fef8e50!8m2!3d35.682704!4d139.6996701!16s%2Fg%2F11vkkjv52t!19sChIJB-Gajo2NGGARUI7vnzeYCgA?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,mekishikoLiao Li Dian ,4.4,23,"@151-0053 Dong Jing Du Shibui Gu Qu Dai ""Mu 1Ding Mu 41-12 kitade tacos Dai ""Mu Dian ",35.682704,139.6996701
ChIJnSBbgHrhGGARpF1VNDwn6fQ,TAQUERIA Cantina,https://www.google.com/maps/place/TAQUERIA+Cantina/data=!4m7!3m6!1s0x6018e17a805b209d:0xf4e9273c34555da4!8m2!3d35.6995611!4d139.4136754!16s%2Fg%2F1td53g58!19sChIJnSBbgHrhGGARpF1VNDwn6fQ?authuser=0&hl=ja&rclk=1,itariaLiao Li Dian ,itariaLiao Li Dian ,3.7,19,@190-0012 Dong Jing Du Li Chuan Shi Shu Ting 2Ding Mu 7-3 Ksukueabiru TAQUERIA Cantina,35.6995611,139.4136754
